admin/auth,/api/v1/admin/auth/access/actions/basic-login,post,登录
admin/auth,/api/v1/admin/auth/access/actions/exchange-token,post,Exchange
admin/common,/api/v1/admin/common/options/employees,get,员工Options远程搜索
admin/common,/api/v1/admin/common/options/employee-query,get,查询员工过滤条件
admin/common,/api/v1/admin/common/options/departments,get,部门Options远程搜索
admin/business/opportunity,/api/v1/admin/business/opportunities,get,查询商机列表
admin/business/opportunity,/api/v1/admin/business/opportunities,post,创建商机
admin/business/opportunity,/api/v1/admin/business/opportunities/:id/assign-employee,put,为商机分配员工
admin/business/opportunity,/api/v1/admin/business/opportunities/:id,put,修改商机信息
admin/business/opportunity,/api/v1/admin/business/opportunities/:id,delete,删除商机
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/:id,get,查询客户
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/page-list,get,获取客户分页列表
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers,post,创建客户
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/:id,put,全量客户
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/:id,patch,增量客户
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/:id,delete,删除客户
admin/customerdomain/customer,/api/v1/admin/customerdomain/customers/:id/actions/employees,post,为客户分配员工
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/:id,get,查询线索
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/page-list,get,获取线索分页列表
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads,post,创建线索
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/:id,put,全量线索
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/:id,patch,增量线索
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/:id,delete,删除线索
admin/customerdomain/leader,/api/v1/admin/customerdomain/leads/:id/actions/employees,post,为线索分配员工
admin/market/media,/api/v1/admin/market/medias/page-list,get,查询媒体列表
admin/market/media,/api/v1/admin/market/medias,post,请求媒体上传链接
admin/market/media,/api/v1/admin/market/medias/:id,put,创建或更新媒体
admin/market/media,/api/v1/admin/market/medias/:id,get,根据媒体key获取媒体
admin/market/media,/api/v1/admin/market/medias/:id,delete,删除媒体
admin/market/store,/api/v1/admin/market/stores/page-list,get,查询门店列表
admin/market/store,/api/v1/admin/market/stores/:id,get,查询门店详情
admin/market/store,/api/v1/admin/market/stores,post,创建门店
admin/market/store,/api/v1/admin/market/stores/:id,put,全量门店
admin/market/store,/api/v1/admin/market/stores/:id,delete,删除门店
admin/market/store,/api/v1/admin/market/stores/:id/actions/assign-to-store-categroy,post,分配门店经理给门店
admin/product/artisan,/api/v1/admin/product/artisans/page-list,get,查询元匠列表
admin/product/artisan,/api/v1/admin/product/artisans/:id,get,查询元匠详情
admin/product/artisan,/api/v1/admin/product/artisans,post,创建元匠
admin/product/artisan,/api/v1/admin/product/artisans/:id,put,全量元匠
admin/product/artisan,/api/v1/admin/product/artisans/:id,delete,删除元匠
admin/product/pricebook,/api/v1/admin/product/price-books/page-list,get,查询价格手册列表
admin/product/pricebook,/api/v1/admin/product/price-books/:id,get,查询价格手册详情
admin/product/pricebook,/api/v1/admin/product/price-books,put,创新价格手册
admin/product/pricebook,/api/v1/admin/product/price-books/:id,delete,删除价格手册
admin/product/pricebookentry,/api/v1/admin/product/price-book-entries/page-list,get,查询价格手册条目列表
admin/product/pricebookentry,/api/v1/admin/product/price-book-entries/:id,get,查询价格手册条目详情
admin/product/pricebookentry,/api/v1/admin/product/price-book-entries/config,post,配置价格手册条目条目
admin/product/pricebookentry,/api/v1/admin/product/price-book-entries/:id,post,配置价格手册条目条目
admin/product/pricebookentry,/api/v1/admin/product/price-book-entries/:id,delete,删除价格手册条目
admin/product,/api/v1/admin/product/products/page-list,get,查询产品列表
admin/product,/api/v1/admin/product/products/:id,get,查询产品详情
admin/product,/api/v1/admin/product/products,post,创建产品
admin/product,/api/v1/admin/product/products/:id,put,全量产品
admin/product,/api/v1/admin/product/products/:id,patch,增量产品
admin/product,/api/v1/admin/product/products/:id,delete,删除产品
admin/product,/api/v1/admin/product/products/:id/actions/assign-to-product-categroy,post,分配产品品类给产品品类分类
admin/product/category,/api/v1/admin/product/product-category-tree,get,查询产品品类列表
admin/product/category,/api/v1/admin/product/product-categories/:id,get,查询产品品类详情
admin/product/category,/api/v1/admin/product/product-categories,post,创新产品品类
admin/product/category,/api/v1/admin/product/product-categories/:id,put,修改产品品类
admin/product/category,/api/v1/admin/product/product-categories/:id,patch,修改产品品类父级
admin/product/category,/api/v1/admin/product/product-categories/:id,delete,删除产品品类
admin/product/productspecific,/api/v1/admin/product/product-specifics/page-list,get,查询产品规格列表
admin/product/productspecific,/api/v1/admin/product/product-specifics/:id,get,查询产品规格详情
admin/product/productspecific,/api/v1/admin/product/product-specifics,post,创建产品规格
admin/product/productspecific,/api/v1/admin/product/product-specifics/config,post,配置产品规格
admin/product/productspecific,/api/v1/admin/product/product-specifics/:id,put,全量产品规格
admin/product/productspecific,/api/v1/admin/product/product-specifics/:id,patch,增量产品规格
admin/product/productspecific,/api/v1/admin/product/product-specifics/:id,delete,删除产品规格
admin/product/sku,/api/v1/admin/product/skus/page-list,get,查询SKU列表
admin/product/sku,/api/v1/admin/product/skus/:id,get,查询SKU详情
admin/product/sku,/api/v1/admin/product/skus,post,创建SKU
admin/product/sku,/api/v1/admin/product/skus/config,post,配置SKU
admin/product/sku,/api/v1/admin/product/skus/:id,put,全量SKU
admin/product/sku,/api/v1/admin/product/skus/:id,patch,增量SKU
admin/product/sku,/api/v1/admin/product/skus/:id,delete,删除SKU
admin/trade/payment,/api/v1/admin/trade/payments/page-list,get,查询支付单列表
admin/trade/payment,/api/v1/admin/trade/payments/:id,get,查询支付单详情
admin/trade/payment,/api/v1/admin/trade/payments,post,创建支付单
admin/trade/payment,/api/v1/admin/trade/payments/:id,put,全量支付单
admin/trade/payment,/api/v1/admin/trade/payments/:id,patch,增量支付单
admin/trade/payment,/api/v1/admin/trade/payments/:id,delete,删除支付单
admin/department,/api/v1/admin/department/department-tree/:depId,get,查询组织架构
admin/department,/api/v1/admin/department/departments/:id,get,获取单个部门详情
admin/department,/api/v1/admin/department/departments,post,创建新部门
admin/department,/api/v1/admin/department/departments/:id,patch,更新部门信息(可选更新)
admin/department,/api/v1/admin/department/departments/:id,delete,删除部门
admin/dictionary,/api/v1/admin/dictionary/types/page-list,get,获取字典类型列表
admin/dictionary,/api/v1/admin/dictionary/types,get,获取字典类型列表
admin/dictionary,/api/v1/admin/dictionary/types/:type,get,获取字典类型
admin/dictionary,/api/v1/admin/dictionary/types,post,创建字典类型
admin/dictionary,/api/v1/admin/dictionary/types/:type,put,更新字典类型
admin/dictionary,/api/v1/admin/dictionary/types/:type,delete,删除字典类型
admin/dictionary,/api/v1/admin/dictionary/items,get,获取字典项列表
admin/dictionary,/api/v1/admin/dictionary/items/:type/:key,get,获取字典项
admin/dictionary,/api/v1/admin/dictionary/items,post,创建字典项
admin/dictionary,/api/v1/admin/dictionary/items/:type/:key,put,更新字典项
admin/dictionary,/api/v1/admin/dictionary/items/:type/:key,delete,删除字典项
admin/employee,/api/v1/admin/employee/employees/actions/sync,post,同步员工
admin/employee,/api/v1/admin/employee/employees/:id,get,查询员工
admin/employee,/api/v1/admin/employee/employees,get,List员工
admin/employee,/api/v1/admin/employee/employees,post,创建员工
admin/employee,/api/v1/admin/employee/employees/:id,patch,编辑员工信息
